ListingID,Title,UserID,baseurl,Price,AboutListing,HostName,MemberDate,Lat,Long,BookInstantly,Cancellation,OverallCounter,PageCounter,PageNumber,A_AC,A_Breakfast,A_CableTV,A_CarbonMonoxDetector,A_Doorman,A_Dryer,A_TV,A_Elevator,A_Essentials,A_Events,A_FamilyFriendly,A_FireExt,A_Fireplace,A_FirstAidKit,A_Gym,A_Heat,A_HotTub,A_Intercom,A_Internet,A_Kitchen,A_Parking,A_Pets,A_Pool,A_SafetyCard,A_Shampoo,A_SmokeDetector,A_Smoking,A_Washer,A_Wheelchair,P_Cleaning,P_Deposit,P_ExtraPeople,P_Monthly,P_Weekly,R_CI,R_acc,R_clean,R_comm,R_loc,R_val,RespRate,RespTime,S_Accomodates,S_Bathrooms,S_BedType,S_Bedrooms,S_CheckIn,S_Checkout,S_NumBeds,S_PropType,ShortDesc
4192072,fisher building sweet house,21196905,https://www.airbnb.com/s/Chicago--IL?page=11,108,,左左左左左児,Not Found,41.87755954847141,-87.629315991442,No,Strict,44,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$20,$100,$20 / night after the first guest,Not Found,$500,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,Not Found,12:00 AM (midnight),1,Apartment,"
  Private room
     · 2 reviews
"
4662607,Charming Coach House (Single),22568853,https://www.airbnb.com/s/Chicago--IL?page=11,50,,Matthew,Not Found,41.9876888405134,-87.66127518069909,No,Flexible,55,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,$350,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,1,1,Real Bed,1,2:00 PM,12:00 PM (noon),1,House,"
  Private room
     · "
5773156,Stunning Studio near the Loop,29951563,https://www.airbnb.com/s/Chicago--IL?page=11,136,,Karen,Not Found,41.88780826346413,-87.64291567440371,No,Flexible,66,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$45,$100,No Charge,Not Found,$800,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Real Bed,0,2:00 PM,11:00 AM,1,Apartment,"
  Entire home/apt
     · "
7386334,Studio Downtown Overlooking Lake,38693528,https://www.airbnb.com/s/Chicago--IL?page=11,200,,Jay,Not Found,41.884615355356054,-87.61601445657247,No,Moderate,77,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,1,Real Bed,0,2:00 PM,11:00 AM,1,Apartment,"
  Entire home/apt
"
3895309,Charming Junior 1-BR in E. Lakeview,6437909,https://www.airbnb.com/s/Chicago--IL?page=11,50,,Carla,Not Found,41.935158940438,-87.64533763067085,No,Moderate,88,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$10,Not Found,Not Found,Not Found,$350,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Airbed,1,Not Found,Not Found,1,Apartment,"
  Shared room
     · "
2945792,Large BR with attached Study ,9541560,https://www.airbnb.com/s/Chicago--IL?page=11,59,,Abraham,Not Found,41.85259296314619,-87.66174820696408,No,Moderate,99,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$19,Not Found,No Charge,Not Found,$393,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,1:00 PM,11:00 AM,1,Apartment,"
  Private room
     · "
6813125,Cute studio! 3 blocks from wrigley!,21981365,https://www.airbnb.com/s/Chicago--IL?page=11,132,,Ashley,Not Found,41.947755442888315,-87.64649568801056,No,Flexible,110,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,0,Not Found,Not Found,1,Apartment,"
  Entire home/apt
     · 2 reviews
"
7134393,Sunny Boystown Condo,5760690,https://www.airbnb.com/s/Chicago--IL?page=11,109,,Lindsay,Not Found,41.949114205134784,-87.64928110191975,No,Moderate,121,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$15,Not Found,No Charge,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Entire home/apt
     · 1 review
"
7246471,Adorable bedroom in modern home!,4549185,https://www.airbnb.com/s/Chicago--IL?page=11,55,,Marty,Not Found,41.96240798236856,-87.7308053958588,No,Flexible,132,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,1,Real Bed,1,Not Found,Not Found,1,House,"
  Private room
     · 2 reviews
"
6913789,Cute & Private Studio for Cheap!,31431710,https://www.airbnb.com/s/Chicago--IL?page=11,65,,Leah,Not Found,42.00425405630935,-87.6588457523917,No,Strict,143,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$369,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,0,Not Found,Not Found,1,Apartment,"
  Entire home/apt
     · "
2017387,Modern 1 Bedroom with Wi-Fi,10173803,https://www.airbnb.com/s/Chicago--IL?page=11,125,,Tina,Not Found,41.88656106632364,-87.62970937231292,No,Strict,154,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$50,$500,Not Found,Not Found,$995,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,3:00 PM,12:00 PM (noon),1,Apartment,"
  Entire home/apt
     · "
3031898,Art Collector's Pied-a'-terre,15442332,https://www.airbnb.com/s/Chicago--IL?page=11,98,,Karen Sophie,Not Found,41.77292718787488,-87.56951394335809,No,Flexible,165,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1.5,Real Bed,2,Not Found,Not Found,1,Apartment,"
  Entire home/apt
     · "
6934815,1239 W Ohio SS HWF Remodeled Garden,36357506,https://www.airbnb.com/s/Chicago--IL?page=11,120,,Kiya,Not Found,41.89251460927158,-87.66010084598071,No,Strict,176,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$10,Not Found,No Charge,Not Found,$850,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Entire home/apt
     · 1 review
"
180286,"Air Mattress, WIFI, & More..",691000,https://www.airbnb.com/s/Chicago--IL?page=11,13,,Nonya,Not Found,41.776010918182315,-87.65378671391545,No,Strict,187,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,$13 / night after the first guest,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,2,Not Found,1,12:00 PM (noon),11:00 AM,3,House,"
  Shared room
     · "
6216191,Park/stay in the Gold Coast,32239217,https://www.airbnb.com/s/Chicago--IL?page=11,145,,Chakman,Not Found,41.902524147355145,-87.62757860456259,No,Moderate,198,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$50,$500,No Charge,Not Found,$900,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Real Bed,0,Not Found,Not Found,1,Apartment,"
  Entire home/apt
     · "
7055844,Ravenswood Chicago Room for Rent,27615225,https://www.airbnb.com/s/Chicago--IL?page=12,60,,Sloane,Not Found,41.97288109166214,-87.67487013600913,No,Moderate,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$300,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,1:00 PM,11:00 AM,1,Apartment,"
  Private room
     · 2 reviews
"
6453,large room in home; private bath,14175,https://www.airbnb.com/s/Chicago--IL?page=12,40,,Charles,Not Found,41.784507710232845,-87.59743096115659,No,Moderate,24,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,$17 / night after the first guest,Not Found,$250,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Not Found,1,Not Found,Not Found,2,Apartment,"
  Private room
     · "
7288148,"Private Bedroom, Shared bathroom",38166662,https://www.airbnb.com/s/Chicago--IL?page=12,119,,Raj,Not Found,41.87593809936308,-87.62994017704418,No,Flexible,36,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,$10 / night after the first guest,Not Found,$800,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Private room
     · 2 reviews
"
3061036," Large Private Room, SouthLoop Loft",1876022,https://www.airbnb.com/s/Chicago--IL?page=12,88,,Leslie,Not Found,41.85297504677549,-87.62761219918856,No,Strict,48,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,$12 / night after the first guest,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Not Found,1,1:00 PM,10:00 AM,3,Apartment,"
  Private room
     · "
769958,"DOWNTOWN ""OVERLY"" Affordable Gem",966303,https://www.airbnb.com/s/Chicago--IL?page=12,89,,Christopher,Not Found,41.90787815313396,-87.62965008854187,No,Strict,60,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$30,Not Found,$25 / night after the first guest,Not Found,$690,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Real Bed,1,3:00 PM,1:00 PM,1,Apartment,"
  Entire home/apt
     · "
6511645,"CHICAGO private room for 1 , Clean.",27740432,https://www.airbnb.com/s/Chicago--IL?page=12,60,,Salvador,Not Found,41.826941761427996,-87.69269136862236,No,Strict,72,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,$370,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,1.5,Real Bed,1,4:00 PM,12:00 PM (noon),1,Apartment,"
  Private room
     · 1 review
"
7366496,Resort style Apt with Lake View,38597612,https://www.airbnb.com/s/Chicago--IL?page=12,75,,Carrie,Not Found,41.868714813481866,-87.6235950912223,No,Moderate,84,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$10,Not Found,Not Found,Not Found,$480,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,1,Real Bed,1,3:00 PM,12:00 PM (noon),1,Apartment,"
  Shared room
"
5466846,Vintage convertible apt on Oak St.,27567446,https://www.airbnb.com/s/Chicago--IL?page=12,110,,Daisy,Not Found,41.900211740279296,-87.62704516032669,No,Moderate,96,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$10,$150,$10 / night after 2 guests,Not Found,$600,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,1,Not Found,1,3:00 PM,12:00 PM (noon),2,Apartment,"
  Entire home/apt
     · "
4457568,Matcha Room,9728432,https://www.airbnb.com/s/Chicago--IL?page=12,65,,Vilay,Not Found,41.80001582380503,-87.5890499581973,No,Strict,108,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,1,1,Real Bed,1,Not Found,Not Found,1,House,"
  Private room
     · "
7052223,Comfortable studio in lincoln park,27401477,https://www.airbnb.com/s/Chicago--IL?page=12,95,,Thomas,Not Found,41.91962084415373,-87.63737884086464,No,Moderate,120,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$614,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,Not Found,3:00 PM,1,Apartment,"
  Entire home/apt
     · 2 reviews
"
7266347,Beautiful house on Wicker Park,38046978,https://www.airbnb.com/s/Chicago--IL?page=12,45,,Liz,Not Found,41.90617075101585,-87.67665596506687,No,Flexible,132,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,$180,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,1,Real Bed,1,Not Found,1:00 PM,1,House,"
  Shared room
     · 1 review
"
2691065,1 BR Chicago LOOP/Millennium Park,13773164,https://www.airbnb.com/s/Chicago--IL?page=12,150,,Fiorella,Not Found,41.88861942371572,-87.62137840193911,No,Strict,144,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,$500,No Charge,Not Found,$800,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,1,Not Found,1,Not Found,Not Found,2,Apartment,"
  Entire home/apt
     · "
910634,"Artsy condo + deck, Great location!",3155607,https://www.airbnb.com/s/Chicago--IL?page=12,65,,Elisabeth,Not Found,41.97964642731219,-87.667034839294,No,Moderate,156,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$20,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,2,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Private room
     · "
7126,Tiny Studio Apartment 94 Walk Score,17928,https://www.airbnb.com/s/Chicago--IL?page=12,90,,Sarah,Not Found,41.90284493792261,-87.68182959890865,No,Moderate,168,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$600,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,Not Found,Futon,Not Found,2:00 PM,11:00 AM,1,Apartment,"
  Entire home/apt
     · "
7423315,"Beautiful master bedroom, downtown!",38884807,https://www.airbnb.com/s/Chicago--IL?page=12,85,,Carlo,Not Found,41.88444844582531,-87.62359984842661,No,Flexible,180,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$550,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Private room
"
3999890,Lincoln Park Studio ,7615615,https://www.airbnb.com/s/Chicago--IL?page=12,55,,Jason,Not Found,41.92197947520846,-87.66397673672908,No,Moderate,192,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$5,Not Found,$10 / night after the first guest,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Airbed,1,Not Found,12:00 PM (noon),1,Apartment,"
  Shared room
     · "
4796160,Matt's Place: Day Room Bed 3rd Flr.,22215535,https://www.airbnb.com/s/Chicago--IL?page=12,30,,Matt,Not Found,41.85493029005107,-87.69362143160508,No,Strict,204,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1.5,Real Bed,1,4:00 PM,11:00 AM,1,Apartment,"
  Shared room
     · "
6375348,"Convenient, Quiet and Safe Location",16050215,https://www.airbnb.com/s/Chicago--IL?page=12,75,,Terryon,Not Found,41.832404366176846,-87.6105754128484,No,Moderate,216,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$25,Not Found,No Charge,Not Found,$595,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,1,Real Bed,1,Not Found,12:00 PM (noon),1,Apartment,"
  Private room
     · "
4598631,5 Beds - Fun multi Level Apartment,1649647,https://www.airbnb.com/s/Chicago--IL?page=13,225,,Bianca,Not Found,41.91184735576731,-87.66785476740286,No,Moderate,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$65,$250,$10 / night after 2 guests,Not Found,$1500,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,8,2,Not Found,1,4:00 PM,12:00 PM (noon),4,Apartment,"
  Entire home/apt
     · "
4292515,Charming Logan Square Studio,22284589,https://www.airbnb.com/s/Chicago--IL?page=13,115,,Stacey,Not Found,41.93007929844415,-87.70713975372871,No,Flexible,26,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,0,12:00 PM (noon),12:00 PM (noon),1,Apartment,"
  Entire home/apt
     · "
3344481,Artsy Guestroom near Downtown,2208215,https://www.airbnb.com/s/Chicago--IL?page=13,65,,Gabriela & Garrett,Not Found,41.85462823181538,-87.65380868704635,No,Moderate,39,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,$10 / night after the first guest,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Not Found,1,Not Found,Not Found,2,Apartment,"
  Private room
     · "
6162603,Amazing studio on Michigan Av!,31970286,https://www.airbnb.com/s/Chicago--IL?page=13,130,,Dhruv,Not Found,41.88450053945336,-87.62365737053929,No,Strict,52,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$100,$500,No Charge,Not Found,$800,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,0,Not Found,Not Found,1,Apartment,"
  Entire home/apt
"
6706736,Vintage East Lakeview/ Wrigleyville,32239217,https://www.airbnb.com/s/Chicago--IL?page=13,85,,Chakman,Not Found,41.944275705507415,-87.64112287876443,No,Moderate,65,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$50,$500,No Charge,Not Found,$500,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,3,1,Not Found,0,Not Found,Not Found,2,Apartment,"
  Entire home/apt
     · "
6489617,Luxury 1BR - Best Location,24527354,https://www.airbnb.com/s/Chicago--IL?page=13,179,,Ramiro,Not Found,41.88641955505141,-87.62096983582354,No,Strict,78,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Entire home/apt
"
1721109,Bright&Large 3 bedroom close Train,1837370,https://www.airbnb.com/s/Chicago--IL?page=13,120,,Armando,Not Found,42.00016274425467,-87.67145573397352,No,Moderate,91,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$50,Not Found,$20 / night after 2 guests,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,8,1,Not Found,3,4:00 PM,11:00 AM,3,House,"
  Entire home/apt
     · "
5238854,New York Style Loft in River West,12091135,https://www.airbnb.com/s/Chicago--IL?page=13,119,,Eric,Not Found,41.894207683512754,-87.6521902060993,No,Moderate,104,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$30,Not Found,$20 / night after 2 guests,Not Found,$750,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,2.5,Not Found,1,3:00 PM,12:00 PM (noon),2,Apartment,"
  Private room
     · "
7359188,Cozy Room near UofChicago/Hyde Park,34396037,https://www.airbnb.com/s/Chicago--IL?page=13,37,,Kristy,Not Found,41.77724429684492,-87.59761756032223,No,Flexible,117,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$10,$200,Not Found,Not Found,$200,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,1,Futon,1,Not Found,Not Found,1,Condominium,"
  Private room
     · 1 review
"
6756575,Pilsen Perch,15193175,https://www.airbnb.com/s/Chicago--IL?page=13,65,,Liz,Not Found,41.850963945564935,-87.67844798154567,No,Moderate,130,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$5,$100,No Charge,Not Found,$380,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,0,3:00 PM,11:00 AM,1,Apartment,"
  Entire home/apt
     · "
5660151,"Big house, fun for the whole family",5080189,https://www.airbnb.com/s/Chicago--IL?page=13,250,No Description Found,Not Found,Not Found,41.95114854319281,-87.74998103628249,No,Not Found,143,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,"
  Entire home/apt
     · 2 reviews
"
1233127,"Great location, great price",5907266,https://www.airbnb.com/s/Chicago--IL?page=13,57,,Jeff,Not Found,41.916790926495835,-87.67745962491585,No,Moderate,156,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$375,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,2:00 PM,12:00 PM (noon),1,Apartment,"
  Private room
     · "
159801,"Cosy, Convenient and Private Suite",766192,https://www.airbnb.com/s/Chicago--IL?page=13,55,,Mil,Not Found,41.85688309404136,-87.62497433827038,No,Strict,169,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,$100,$15 / night after the first guest,Not Found,$800,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,2:00 PM,12:00 PM (noon),1,House,"
  Private room
     · "
7358733,"Spacious 1 bdroom,  Lincoln Park",38556232,https://www.airbnb.com/s/Chicago--IL?page=13,110,,Cassie,Not Found,41.93324715950313,-87.64064953038589,No,Flexible,182,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Entire home/apt
"
7398946,1BD Gold Coast King Bed,38662075,https://www.airbnb.com/s/Chicago--IL?page=13,145,,Tim,Not Found,41.906272908132884,-87.62942598591098,No,Strict,195,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$50,Not Found,No Charge,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,3,1,Real Bed,1,Not Found,Not Found,1,Apartment,"
  Entire home/apt
"
7092455,Sweet Lakeview/Edgewater Apartment,37173996,https://www.airbnb.com/s/Chicago--IL?page=13,80,,Rob,Not Found,41.98161004571043,-87.65866998508531,No,Flexible,208,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Found,Not Found,No Charge,Not Found,$500,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,4,1,Real Bed,1,3:00 PM,12:00 PM (noon),1,Apartment,"
  Entire home/apt
"
6627512,"Jetted Tub, Patio, near Hyde Park",34396037,https://www.airbnb.com/s/Chicago--IL?page=13,95,,Kristy,Not Found,41.77722779668249,-87.5967245470396,No,Flexible,221,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$10,$3000,Not Found,Not Found,$500,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,2,1,Real Bed,1,Not Found,Not Found,1,Condominium,"
  Private room
"
1587078,Gorgeous Apartment in Bucktown,4908881,https://www.airbnb.com/s/Chicago--IL?page=13,149,,Irena & Martin,Not Found,41.91638216922954,-87.68421723324937,No,Strict,234,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$50,$1000,$40 / night after 2 guests,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,4,1,Not Found,0,4:00 PM,11:00 AM,2,Apartment,"
  Entire home/apt
     · "
3563297,Bill Murray Room in Trendy Hood!,6118013,https://www.airbnb.com/s/Chicago--IL?page=14,55,,Jason And Ela,Not Found,41.9018199013263,-87.6840208038236,No,Strict,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$6,Not Found,$10 / night after the first guest,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,2,1,Real Bed,1,2:00 PM,11:00 AM,1,Apartment,"
  Private room
     · "
